FECHA_CORTE,FECHA_REGISTRO,ID_DOC_DENUNCIA,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,TIPO_DE_DENUNCIA,SITUACION_DENUNCIA,TIPO,SUBTIPO,MODALIDAD,FECHA_HECHO,HORA_HECHO,UBICACION,DESCRIPCION,FECHA_NACIMIENTO,EDAD_PERSONA,SEXO,ESTADO_CIVIL,GRADO_INSTRUCCION,OCUPACION,PAIS_NATAL,MES,LONGITUD,LATITUD
2024-04-25,2024-02-23,960e0160178c81f4f773e7b7385649b95ff7967de9da9d6c9d67708319d88ab1,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,INTERVENCION,RESUELTA,PATRIMONIO,HURTO,HURTO,2024-02-22,1514,JR. ANGEL QUISPE CDRA  02 - VILLA SEÑOR DE LOS MILAGROS CARMEN DE LA LEGUA - REYNOSO 07006 ,CARMEN DE LA LEGUA,1973-06-01,50,MASCULINO,CASADO,NO INDICA,CONDUCTOR,PERU,202402,-77.08624731,-12.0410772
2024-04-25,2024-02-20,ff0e1dd535b3ec371eb327277928f939fee4beabbd9eb4f06bc255f25f76f294,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,FE PUBLICA,FALSIFICACION DE DOCUMENTOS,FALSIFICACION DE DOCUMENTOS,2024-01-29,1000,COLEGIO PARTICULAR SAN LUIS GONZAGA  UBICADO EN LOS FICUS 186 URB EL OLIVAR,BOCANEGRA,1982-06-03,41,MASCULINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.09385292,-12.0183569
2024-04-25,2024-02-26,e31798831434f325b587e2a2ad8b6fe9b92bc9e9c2daa66d992259516adb57af,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,DENUNCIA,RESUELTA,PATRIMONIO,HURTO,HURTO AGRAVADO,2024-02-26,2100,JR. VICTORIA NAVARRO CDRA 06- VILLA SEÑOR DE LOS MILAGROS  CARMEN DE LA LEGUA - REYNOSO 07006  PERU,CARMEN DE LA LEGUA,1973-04-05,50,MASCULINO,CASADO,NO INDICA,MARINO EN RETIRO,PERU,202402,-77.0881034,-12.04083586
2024-04-25,2024-02-03,8a23c5926def279a2b235add70be3429dcd9ed61f9d2ce078c375e827ff2a711,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,PENDIENTE,PATRIMONIO,DAÑOS,DAÑO SIMPLE,2024-01-31,1700,AA.HH SAN PEDRO MZ A LT8,VILLA LOS REYES,1971-11-25,52,FEMENINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.12984668,-11.82546225
2024-04-25,2024-02-12,e1b477910354713195cf7baf65ed2e0fab67832fc5c1308d9df8654c260b94a2,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,DENUNCIA VERBAL,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-11,2020,JIRON MICAELA BASTIDAS 178 VILLA SEÑOR DELOS MILAGROS  CARMEN DE LA LEGUA REYNOSO,CARMEN DE LA LEGUA,1982-03-18,41,FEMENINO,CASADO,NO INDICA,INDEPENDIENTE,PERU,202402,-77.09021677,-12.04438301
2024-04-25,2024-02-22,fbe2e7ddfb00f7c92244fff90fa18b29a1be95cfa39942cdb932f15240320bfd,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-01-15,0,ALFONSO AGUILAR MZ B LT 17 CALLAO,RAMON CASTILLA,1963-06-14,60,MASCULINO,CASADO,NO INDICA,EMPLEADO,PERU,202402,-77.1202465,-12.0545101
2024-04-25,2024-02-29,f34da9b41371f3404366443367fbe5834838ea7881928a1668e19100e6a53c73,70102,CALLAO,CALLAO,BELLAVISTA,INTERVENCION,PENDIENTE,FE PUBLICA,DISPOSICIONES COMUNES,FALSEDAD GENERICA,2024-02-29,1200,AV JOSE GALVEZ CDRA 07,BELLAVISTA,2000-04-25,23,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12622159,-12.06624518
2024-04-25,2024-02-12,a469d4ccb0be1b5e957a236875b051b53c6e6ef92dbc8b7f06f1bb713d3149c8,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,ADMINISTRACION PUBLICA,COMETIDOS POR PARTICULARES,DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD,2024-02-11,1400,MZ. E12 LT. 15 SECTOR 4 - BOCANEGRA,PLAYA RIMAC,1964-03-20,59,MASCULINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.1019282,-12.0082633
2024-04-25,2024-02-26,5208b4cd16ac89c482f2a7746b870128d0e5ffb246df2333324066a8b3c67284,70102,CALLAO,CALLAO,BELLAVISTA,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-25,2300,OVALO LA PERLA CON INTERSECCION  AV GUARDIA CHALACA,BELLAVISTA,1986-05-28,37,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1192127,-12.0653487
2024-04-25,2024-02-15,1668d0e2d4b5fd7ab2be574d7133727f2d7a35c346dc3fab49d2f7b8b544e821,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-15,1145,JR. HUANCAVELICA 328 BELLA UNION CALLAO,DULANTO,1958-10-26,65,MASCULINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.10370595,-12.04763493
2024-04-25,2024-02-21,46032d8b239f815aec15a619944e59df5b6a620868eda2e1809c8e2fb99f0900,70102,CALLAO,CALLAO,BELLAVISTA,INTERVENCION,RESUELTA,PATRIMONIO,RECEPTACION,RECEPTACION,2024-02-21,1200,ARQUE LA CRUZ CIUDAD DEL PESCADOR BELLAVISTA CALLAO,BELLAVISTA,1968-11-03,55,MASCULINO,SOLTERO,NO INDICA,TAXISTA,PERU,202402,-77.09967737,-12.05845443
2024-04-25,2024-02-26,1ebebad176f960dff13db9be4ea53c2ab00eff68aee9837c9574d9ed4f460412,70101,CALLAO,CALLAO,CALLAO,OCURRENCIA,PENDIENTE,PATRIMONIO,HURTO,HURTO AGRAVADO,2024-02-24,1345,PASAJE EL SOL MZ. A LT. 23,LA LEGUA,1986-12-26,37,FEMENINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.1259843,-12.0508491
2024-04-25,2024-02-22,e5daa670b63d88a62007d5dfc15abc69fbf3da544e8fe1614d40db4a10585c66,70101,CALLAO,CALLAO,CALLAO,OCURRENCIA,PENDIENTE,"VIDA, CUERPO Y SALUD",LESIONES,LESIONES,2024-02-22,1200,V. COMANDANTE RAYGADA S/N -CALLAO  FRONTIS DE APM TERMINAL CALLAO,CALLAO,1983-09-05,40,FEMENINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.1406282,-12.0525559
2024-04-25,2024-02-07,adfa3e9b2ac781c36c8bc4f86bed7e8492c2d2b88e9934dfbd91176a40ddcc28,70102,CALLAO,CALLAO,BELLAVISTA,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,SALUD PUBLICA,TRAFICO ILICITO DE DROGAS,2024-02-06,2025,JR. MARANGA CON JR. BOLOGNESI BELLAVISTA,BELLAVISTA,1982-03-01,41,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.129539,-12.0636025
2024-04-25,2024-02-10,c749a28e5ca753fe894ce90665941d2678ad6048aa693a45d105a165f9d2578f,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-10,1500,AV. AEROPUERTO 224  PLAYA RIMAC - CALLAO,PLAYA RIMAC,1959-05-03,64,MASCULINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.098534,-12.0337808
2024-04-25,2024-02-21,62f16f9631b1444e01a054b1d1434ba6ffac3dad7d340b1af7030f4c06e826cf,70101,CALLAO,CALLAO,CALLAO,OCURRENCIA,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2023-06-25,440,AV TOMAS VALLE CON CALLE LOS CODORNICES,BOCANEGRA,1987-03-24,36,MASCULINO,CASADO,NO INDICA,CHOFER,PERU,202402,-77.0923087,-12.0122639
2024-04-25,2024-02-21,8089b4a1c1f8749765a8f2b5fc619ae8fb37d0a01cdeedefd340aeae2795f0f8,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-02-21,830,JR SALOOM NRO 352 INT 12,CALLAO,1979-06-03,44,MASCULINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.1395667,-12.0633615
2024-04-25,2024-02-09,aaca6259154b865019c9d465a9449d2e1c149b152c4b563d1885ee7a8a342b4b,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,PENDIENTE,SEGURIDAD PUBLICA,PELIGRO COMUN,USO DE ARMAS EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-09,1500,MZ F1 LT45 DEL A.H. BOCANEGRA,PLAYA RIMAC,1975-01-05,49,MASCULINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.1032441,-12.0084715
2024-04-25,2024-02-01,8730134e56eac359bcc7458ecd697ae9bfae19851edabfe42098639b37176703,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,PATRIMONIO,HURTO,HURTO AGRAVADO,2024-01-31,1820,INTERIOR DE MZ 2N LOTE 17 ASENT H DULANTO,DULANTO,1969-10-12,54,FEMENINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.11151995,-11.99803797
2024-04-25,2024-02-20,1aeb0191f2ec90ccf5a58281f8a8cda0202a7ae11ec549dfb7e035b21be1726b,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,DENUNCIA,RESUELTA,PATRIMONIO,ROBO,ROBO AGRAVADO DURANTE LA NOCHE O EN LUGAR DESOLADO,2024-02-20,2130,AV.MORALES DUAREZ CDRA 01  CARMEN DE LA LEGUA - REYNOSO 07006  PERU,CARMEN DE LA LEGUA,1992-03-13,31,MASCULINO,CASADO,NO INDICA,SEGURIDAD,PERU,202402,-77.0881034,-12.0406365
2024-04-25,2024-02-04,868f2f218515f697fc1329779681eff2b88f9463f3f84c717ce012fa171b54d0,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,PATRIMONIO,ROBO,ROBO,2024-02-01,1340,COLEGIO SARITA COLONIA 5082 CALLAO,SARITA COLONIA,1967-08-29,56,FEMENINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.13242199,-12.02311922
2024-04-25,2024-02-15,9c7566ed2adc050ff4b06bc09d7df5ee6583408696a6276fd49b826a9d01af4e,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,DENUNCIA VERBAL,RESUELTA,PATRIMONIO,ESTAFA,ESTAFA,2024-02-07,0,AV JOSE SANTOS CHOCANO 731 CARMEN LA LEGUA REYNOSO CALLAO,CARMEN DE LA LEGUA,1957-10-25,66,MASCULINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.09143311,-12.04133467
2024-04-25,2024-02-14,7e7e4ddc8e164e8d7b819a06a77367d7081173a5954c016613c6ed309782e6ed,70102,CALLAO,CALLAO,BELLAVISTA,DENUNCIA,RESUELTA,PATRIMONIO,ESTAFA,ESTAFA,2024-02-14,1705,JR CAHUIDE 163 BELLAVISTA CALLAO,LA PUNTA,1957-08-09,66,MASCULINO,CASADO,NO INDICA,EMPLEADO,PERU,202402,-77.10600283,-12.05933364
2024-04-25,2024-02-21,28586a4a4f3f206db3140b7cd340d76fd99f0508f55e68798d14c0ccd50ac180,70102,CALLAO,CALLAO,BELLAVISTA,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-19,2200,CONFECCIONES MILITARES MZ G LT 09 DEP  212,BELLAVISTA,1993-10-25,30,FEMENINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.1122003,-12.0602988
2024-04-25,2024-02-20,552d018ace695a7474a6d6894f0923ee36681918c5e322e147b8eaa56b3dc952,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-19,2200,AV OSCAR R BENAVIDES 1913 DPTO L 304,RAMON CASTILLA,1976-10-22,47,MASCULINO,CASADO,NO INDICA,MILITAR EJERCITO,PERU,202402,-77.12359074,-12.05838446
2024-04-25,2024-02-26,b0ace5579a953d819bd414482c59929f615ab87cec8bf1cc92f4cec2b7bedf99,70107,CALLAO,CALLAO,MI PERU,DENUNCIA,RESUELTA,"VIDA, CUERPO Y SALUD",LESIONES,LESIONES,2024-02-24,2330,AV AREQUIPA AL FRONTIS DE LA FISCALIA PENAL DEL DISTRITO DE MI PERU,MI PERU,1975-01-07,49,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12435883,-11.85825639
2024-04-25,2024-02-19,dad1bf3c026fcfec9c4b257c4726b904822c82d726d3f19566f86cd93af48eb6,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-19,2040,ROCA 225  CALLAO 07021  PERU,CALLAO,1988-01-05,36,MASCULINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.15536502,-12.0657026
2024-04-25,2024-02-29,7d9fa66cb92fac2c6c8c80c5507ef20f7c2c5643de3127e752c0682909be21cd,70107,CALLAO,CALLAO,MI PERU,INTERVENCION,PENDIENTE,"VIDA, CUERPO Y SALUD",LESIONES,LESIONES,2024-02-29,1200,MZ E LOTE 13  AAHH EL ARENAL MI PERU,MI PERU,1994-03-18,29,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12181932,-11.8594069
2024-04-25,2024-02-23,01a3c76bcbcdbbb8039d6456cdeefea43f240215d7093c2d9b607fc75c506c0f,70101,CALLAO,CALLAO,CALLAO,DENUNCIA VERBAL,RESUELTA,PATRIMONIO,HURTO,HURTO,2024-02-23,1410,AV. ARGENTINA495,CIUDADELA CHALACA,1987-01-08,37,MASCULINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.1362635,-12.0516324
2024-04-25,2024-02-08,5a6088b36f16dcbd33f032a8d7d7b55b903099b3c259a73f20f639b72c186d8c,70107,CALLAO,CALLAO,MI PERU,INTERVENCION,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-02-06,2340,FRONTIS DEL COLEGIO LA SALLE AAHH VILLA ESCUDERO MI PERU,MI PERU,2000-12-30,23,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1207823,-11.85802646
2024-04-25,2024-02-13,71ba602dba5b87217155a842440cd2446ab17289f02c9a702f5bf28e20d6a294,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,HURTO,HURTO,2024-02-13,1915,AV 2 CON HAYA DE LA TORRE,CIUDAD DEL PESCADOR,1955-08-09,68,FEMENINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.1338563,-12.0242051
2024-04-25,2024-02-08,0b907536d682c4d2c1204a6cf274916c7919616cc53e9208eb8576974d34d38f,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-06,1900,MZ G-15 LT 32  5TO SECTOR DE BOCANEGRA - CALLAO,PLAYA RIMAC,1966-09-01,57,FEMENINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.09464762,-12.02591998
2024-04-25,2024-02-24,ea2afb0967e749b586a5a34b2df0e818511b9f0fe53e314113955253bc0343f4,70107,CALLAO,CALLAO,MI PERU,INTERVENCION,RESUELTA,FE PUBLICA,FALSIFICACION DE DOCUMENTOS,FALSIFICACION DE DOCUMENTOS,2024-02-24,1200,AV CUSCO ALTURA DEL AA HH GUADALUPER MI PERU,MI PERU,2004-01-25,20,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1250998,-11.8537352
2024-04-25,2024-02-14,d94ab08c106b20fe7546430947ce46586d54931dbf312975589cd79bc4060b25,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,HURTO,HURTO AGRAVADO,2024-02-14,1056,AVENIDA LA CHALACA MZ. E LT. 7 MANUEL C. DULANTO CALLAO,DULANTO,1982-02-19,41,FEMENINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.1027524,-12.0453874
2024-04-25,2024-02-27,6f58c72627c49a79a7d52a5c772eaf084f24a416d6d630d7aa8eb66833c5a681,70104,CALLAO,CALLAO,LA PERLA,INTERVENCION,RESUELTA,PATRIMONIO,RECEPTACION,RECEPTACION,2024-02-27,130,JR ATAHUALPA INTERSECCION CON EL JR TACNA,LA PERLA,2006-11-14,17,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1262934,-12.069573
2024-04-25,2024-02-11,40d6a874a7ad69e5bc3179b643978914075a4cf869e17cf8130843f0bdf296b3,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,HURTO,HURTO DE VEHICULO,2024-02-11,800,PASAJE UBICADO EN AVENIDA CONDE DE LEMOS 605 Y 607,LA LEGUA,1961-01-21,63,MASCULINO,CASADO,NO INDICA,VIGILANTE,PERU,202402,-77.0922926,-12.0488289
2024-04-25,2024-02-28,0c400d0287156631c70215d75b0e75ba6e8981fc6ecbd25e5455251c7541d41b,70104,CALLAO,CALLAO,LA PERLA,DENUNCIA,PENDIENTE,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-01-31,1000,AV CALLAO 122 URB BENJAMIN DOIG LOSSIO,LA PERLA,1976-10-22,47,MASCULINO,SOLTERO,SECUNDARIA,NO INDICA,PERU,202402,-77.1152899,-12.0685023
2024-04-25,2024-02-08,4cd74bcee6ccf98defa63545d1f4167a0c430e4ca05db3918b9fd6f1b2d46534,70104,CALLAO,CALLAO,LA PERLA,INTERVENCION,PENDIENTE,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-02-07,2315,CALLE CHEPEN 134 ? LA PERLA ? CALLAO,LA PERLA,2000-07-27,23,FEMENINO,SOLTERO,SECUNDARIA,ESTUDIANTE,PERU,202402,-77.11364052,-12.07711793
2024-04-25,2024-02-11,d0b34a5dfdf2731c4953b98fa634e74e0ed8c689a1358a71849f9d870e8a5e8d,70107,CALLAO,CALLAO,MI PERU,OCURRENCIA,RESUELTA,PATRIMONIO,HURTO,HURTO,2024-02-10,20,MZ M LT 01 AH VILLA DEL MAR  MI PERU,MI PERU,1980-03-01,43,FEMENINO,SOLTERO,NO INDICA,AMA DE CASA,PERU,202402,-77.1186733,-11.8495466
2024-04-25,2024-02-08,4488e255c0b44624cae20056ddda0d1804c6c271e16ff9e6725dd8759811b15b,70102,CALLAO,CALLAO,BELLAVISTA,OCURRENCIA,RESUELTA,PATRIMONIO,HURTO,HURTO,2024-02-08,150,CALLE LOS ZORZALES 264 BELLAVISTA,CIUDAD DEL PESCADOR,1964-02-26,59,FEMENINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.0939222,-12.0595454
2024-04-25,2024-02-18,e87a9159dd51a497fc0e8c17db331f8f3724a7cbe47d6a00bdb1bf944a1c3128,70107,CALLAO,CALLAO,MI PERU,DENUNCIA VERBAL,RESUELTA,PATRIMONIO,ROBO,ROBO,2024-02-18,400,AV HUAURA MI PERU,MI PERU,1983-09-19,40,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12559568,-11.8549562
2024-04-25,2024-02-14,c60945d459e959422d57e3c8942f8e4571d822929634cffa9fe03b34b80eacd0,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,PATRIMONIO,HURTO,HURTO,2024-02-14,930,AV. CONTRALMIRANTE MORA INTERSECCION CON LA AV. ATALAYA CALLAO,CIUDADELA CHALACA,1989-02-04,35,MASCULINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.1360737,-12.0422711
2024-04-25,2024-02-26,497ce5a00218f714c926521690622046627d7bf2ac4edbf02e06fc2c95ca0916,70102,CALLAO,CALLAO,BELLAVISTA,INTERVENCION,PENDIENTE,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-26,100,AV JUAN PABLO SEGUNDO II CON CALLE 64 BELLAVISTA CALLAO,BELLAVISTA,1998-03-18,25,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1165569,-12.0612434
2024-04-25,2024-02-11,99b83bdc4854657076c8c61a014807c0c11b0e9d285e6f2d05aa5822602fac03,70102,CALLAO,CALLAO,BELLAVISTA,DENUNCIA,RESUELTA,LIBERTAD,VIOLACION DE DOMICILIO,VIOLACION DE DOMICILIO,2024-02-10,1930,JR. LAS GARSAS 135 URB. SAN JOSE BELLAVISTA CALLAO.,CIUDAD DEL PESCADOR,1995-06-27,28,MASCULINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.0951284,-12.0584181
2024-04-25,2024-02-25,1051fafc33f10e9a547c8342ed22b5024ec4a4c97efe3a31b4beb5af91cdbc39,70102,CALLAO,CALLAO,BELLAVISTA,INTERVENCION,RESUELTA,PATRIMONIO,RECEPTACION,RECEPTACION,2024-02-25,1130,JR VICTOR FAJARDO CRUCE CON EL JR ELIAS,BELLAVISTA,2000-09-16,23,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1309448,-12.0646103
2024-04-25,2024-02-20,a7e610144e942465c04b0a05955780ab9f8fa279a98f9b99285ece48bf589737,70101,CALLAO,CALLAO,CALLAO,DENUNCIA VERBAL,PENDIENTE,PATRIMONIO,HURTO,HURTO DE VEHICULO,2024-02-20,900,CALLE A CDRA 1 URB RENOVACION PALOMINO,LA LEGUA,1971-10-14,52,MASCULINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.10808514,-12.01422327
2024-04-25,2024-02-27,4106d3b53b04d3c5cd76f4eecd042e386accfd8e5286fc7a483276d7f652ff68,70102,CALLAO,CALLAO,BELLAVISTA,INTERVENCION,PENDIENTE,PATRIMONIO,RECEPTACION,RECEPTACION,2024-02-27,1650,AV JUAN PABLO II REF FRENTE A LA UNAC BELLAVISTA,BELLAVISTA,1998-03-31,25,MASCULINO,SOLTERO,NO INDICA,ENCARGADO DE LOGISTI,PERU,202402,-77.11818452,-12.06284868
2024-04-25,2024-02-21,c10a025d95c1bed619d3ea665e2163f43e59e0dbb3497496b8c2509e5b82ed7c,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,ROBO,ROBO AGRAVADO,2024-02-21,500,CALLE RAMON CASTILLA 415 URB. JORGE CHAVEZ CALLAO,BOCANEGRA,1981-08-10,42,FEMENINO,CASADO,NO INDICA,PNP,PERU,202402,-77.0989925,-12.022475
2024-04-25,2024-02-10,a6451e1b8eac6c2f03774532350980bb2e17c895e26c4d15aabe3b14d80b5f95,70107,CALLAO,CALLAO,MI PERU,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-09,440,5V4M+XVF  VENTANILLA 07056  PERU,MI PERU,1977-09-28,46,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.11409571,-11.84335354
2024-04-25,2024-02-16,64cd81f8c5ef836789d75a49d70d1ef42bf39417ada07b9158dd59fd30b95a16,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,HURTO,HURTO DE ACCESORIOS Y AUTOPARTES DE VEHICULOS,2024-02-16,1800,AV QUILCA CRUCE AV PERU FRONTIS MERCADO 03 DE ENERO,BOCANEGRA,1985-09-24,38,FEMENINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.0957242,-12.02917617
2024-04-25,2024-02-27,689d4a61d39c11876a035888b7919654e7a67f328e7cf9fb18607e6c0cdf5293,70104,CALLAO,CALLAO,LA PERLA,DENUNCIA VERBAL,PENDIENTE,PATRIMONIO,HURTO,HURTO,2024-02-27,620,AV LA MARINA CUADRA 06 LA PERLA,LA PERLA,1995-03-03,28,MASCULINO,SOLTERO,SECUNDARIA,ESTUDIANTE,PERU,202402,-77.11470244,-12.07610717
2024-04-25,2024-02-27,b4271e2aff210151c83efc492d2dceaf24ba5bf31e33fce7546eab9ddb4948e6,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-26,2300,AV. JULIO CESAR TELLO 1165  CARMEN DE LA LEGUA - REYNOSO 07006  PERU,CARMEN DE LA LEGUA,1955-08-29,68,MASCULINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.0872266,-12.0398306
2024-04-25,2024-02-25,e9e0cc2456fa169d66595ee8e9af90bfbdd3bb76868c9e0943310ec794d2abda,70104,CALLAO,CALLAO,LA PERLA,INTERVENCION,RESUELTA,ADMINISTRACION PUBLICA,COMETIDOS POR PARTICULARES,VIOLENCIA CONTRA LA AUTORIDAD PARA IMPEDIR EL EJERCICIO DE SUS FUNCIONES,2024-02-19,20,JR LINCOLN CON JR CAHUIDE LA PERLA CALLAO,LA PERLA,1984-09-21,39,FEMENINO,SOLTERO,NO INDICA,INDEPENDIENTE,PERU,202402,-77.1189393,-12.0722986
2024-04-25,2024-02-27,83ca8dd8a23ead402ed43538ade566d2bf546c7ca006ae5dc69cc98163830d97,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,PENDIENTE,PATRIMONIO,HURTO,HURTO DE ACCESORIOS Y AUTOPARTES DE VEHICULOS,2024-02-27,1055,CDRA. 02 DEL JR. MARCO POLO (REF. FRONTIS DE LA IGLESIA SANTA ROSA) CALLAO,CALLAO,1977-11-09,46,FEMENINO,CASADO,NO INDICA,NO INDICA,PERU,202402,-77.1086495,-12.0452706
2024-04-25,2024-02-12,22d1b6faa92f20c2d62b5a4bfeecc12c44e3765a9c720feb0cbeecd6ac82c007,70104,CALLAO,CALLAO,LA PERLA,DENUNCIA,RESUELTA,"VIDA, CUERPO Y SALUD",LESIONES,LESIONES,2024-02-11,2130,JR MONTEVIDEO 262 LA PERLA CALLAO,LA PERLA,1993-04-16,30,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12542764,-12.0675158
